Active Date,COUNTY,SED CODE,LEGAL NAME,INSTITUTION TYPE CODE,INSTITUTION TYPE DESCRIPTION,INSTITUTION SUB TYPE CODE,INSTITUTION SUB TYPE DESCRIPTION,NEEDS RESOURCE CODE,NEEDS RESOURCE DESCRIPTION,GRADE ORGANIZATION CODE,GRADE ORGANIZATION DESCRIPTION,COMMUNITY TYPE CODE,COMMUNITY TYPE DESCRIPTION,MAILING ADDRESS,MAIL CITY,STATE,ZIP,SALUTATION,CEO FIRST NAME,CEO LAST NAME,CEO_PHONE,CEO EMAIL,
07/01/1980,BRONX,321100145284,SAINT HELENA SCHOOL,14,NON-PUBLIC SCHOOLS,11,ROMAN CATHOLIC - ARCHDIOCESE OF NY,,,1,Elementary,71,NEW YORK CITY,2050 BENEDICT AVE,BRONX,NY,10462,MR.,RICHARD,MELLER,7188923234,b239@adnyeducation.org,
07/01/1980,BRONX,321100145412,SAINT RAYMOND BOYS HIGH SCHOOL,14,NON-PUBLIC SCHOOLS,11,ROMAN CATHOLIC - ARCHDIOCESE OF NY,,,5,Senior High,71,NEW YORK CITY,2151 ST RAYMOND AVE,BRONX,NY,10462,MS.,JUDITH,CAREW,7188245050,jcarew@straymondhighschool.org,
07/01/1980,BRONX,321100145413,SAINT RAYMOND ACADEMY FOR GIRLS,14,NON-PUBLIC SCHOOLS,11,ROMAN CATHOLIC - ARCHDIOCESE OF NY,,,5,Senior High,71,NEW YORK CITY,1725 CASTLE HILL AVE,BRONX,NY,10462,SISTER,MARYANN,D'ANTONIO,7188244220,rayacad@adnyeducation.org,
07/01/1980,BRONX,321100145414,SAINT RAYMOND ELEMENTARY SCHOOL,14,NON-PUBLIC SCHOOLS,11,ROMAN CATHOLIC - ARCHDIOCESE OF NY,,,1,Elementary,71,NEW YORK CITY,2380 E TREMONT AVE,BRONX,NY,10462,MS.,PATRICIA,BRITO,7185973232,patricia.brito@archny.org,
07/01/1980,BRONX,321100145433,SANTA MARIA SCHOOL,14,NON-PUBLIC SCHOOLS,11,ROMAN CATHOLIC - ARCHDIOCESE OF NY,,,1,Elementary,71,NEW YORK CITY,1510 ZEREGA AVE,BRONX,NY,10462,SISTER,DIANE,MASTROIANNI,7188233636,b265@adnyeducation.org,
07/01/2001,BRONX,321100629852,ISLAMIC LEADERSHIP SCHOOL,14,NON-PUBLIC SCHOOLS,5,ISLAMIC,,,4,Junior-Senior High,71,NEW YORK CITY,2008 WESTCHESTER AVE,BRONX,NY,10462,MS.,SHIREENA,DRAMMEH,7188925555,info@islamicculturalcenter.org,
07/01/2004,BRONX,321100860859,BRONX CHARTER SCHOOL FOR EXCELLENCE,17,PUBLIC SCHOOLS,11,CHARTER SCHOOL,7,CHARTER SCHOOL,1,Elementary,71,NEW YORK CITY,1960 BENEDICT AVE,BRONX,NY,10462,MS.,CHARLENE,REID,7188287301,creid@bronxexcellence.org,
07/01/2007,BRONX,321100860909,ICAHN CHARTER SCHOOL 2,17,PUBLIC SCHOOLS,11,CHARTER SCHOOL,7,CHARTER SCHOOL,1,Elementary,71,NEW YORK CITY,1640 BRONXDALE AVE,BRONX,NY,10462,MS.,BRENDA,CARRASQUILLO,7188286107,bcarrasquillo@ccics.org,
07/01/1980,BRONX,321000010007,MILTON FEIN SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,3201 KINGSBRIDGE AVE,BRONX,NY,10463,MR.,FRANK,PATTERSON,7187968695,fpatter@schools.nyc.gov,
07/01/1980,BRONX,321000010024,PS 24 SPUYTEN DUYVIL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,660 W 236TH ST,BRONX,NY,10463,MS.,ANDREA,FELDMAN,7187968845,afeldma3@schools.nyc.gov,
07/01/2003,BRONX,321000010037,PS 37 MULTIPLE INTELLIGENCE SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,360 W 230TH ST,BRONX,NY,10463,MR.,KENNETH,PETRICCIONE,7187960360,kpetric@schools.nyc.gov,
07/01/2003,BRONX,321000010095,PS 95 SHEILA MENCHER,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,3961 HILLMAN AVE,BRONX,NY,10463,MR.,SERGE,DAVIS,7187969200,sdavis6@schools.nyc.gov,
07/01/1988,BRONX,321000010207,PS 207,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,3030 GODWIN TER,BRONX,NY,10463,MS.,MARIA,ROSADO,7187969645,mrosado@schools.nyc.gov,
07/01/2005,BRONX,321000010244,NEW SCHOOL FOR LEADERSHIP AND JOURNALISM (THE),17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,2,Middle,71,NEW YORK CITY,120 W 231ST ST,BRONX,NY,10463,MR.,EDUARDO,MORA,7186012869,emora2@schools.nyc.gov,
07/01/2003,BRONX,321000010310,PS 310 MARBLE HILL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,260 W KINGSBRIDGE RD,BRONX,NY,10463,MS.,ELIZABETH,CARDONA,7187969434,ecardon2@schools.nyc.gov,
01/25/2007,BRONX,321000010344,AMPARK NEIGHBORHOOD,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,3961 HILLMAN AVE,BRONX,NY,10463,MS.,CHRISTINE,MCCOURT,7185483451,cmccourt@schools.nyc.gov,
07/01/1999,BRONX,321000010360,PS 360,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,2880 KINGSBRIDGE TER,BRONX,NY,10463,MS.,IRIS,ALDEA-POLLACK,7185481511,ialdeap@schools.nyc.gov,
07/01/2003,BRONX,321000010368,IN-TECH ACADEMY (MS/HS 368),17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,4,Junior-Senior High,71,NEW YORK CITY,2975 TIBBETTS AVE,BRONX,NY,10463,MR.,STEPHEN,SELTZER,7184324300,sseltzer@schools.nyc.gov,
07/01/2003,BRONX,321000011141,RIVERDALE/KINGSBRIDGE ACADEMY (MS/HS 141),17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,4,Junior-Senior High,71,NEW YORK CITY,660 W 237TH ST,BRONX,NY,10463,MS.,LORI,O'MARA,7187968516,lomara@schools.nyc.gov,
07/01/2004,BRONX,321000011237,"MARIE CURIE HIGH SCH-NURSING, MEDICINE & APPLIED HLTH PROF",17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,5,Senior High,71,NEW YORK CITY,120 W 231ST ST,BRONX,NY,10463,MR.,RODNEY,FISHER,7184326491,rfisher2@schools.nyc.gov,
07/01/2004,BRONX,321000011284,BRONX SCHOOL OF LAW AND FINANCE,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,5,Senior High,71,NEW YORK CITY,99 TERRACE VIEW AVE,BRONX,NY,10463,MS.,JESSICA,GORING,7185610113,jgoring@schools.nyc.gov,
07/01/2008,BRONX,321000011397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPORT,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,5,Senior High,71,NEW YORK CITY,99 TERRACE VIEW AVE,BRONX,NY,10463,MS.,NORMA,VEGA,7182201889,nvega12@schools.nyc.gov,
07/01/2003,BRONX,321000011477,MARBLE HILL HIGH SCHOOL OF INTERNATIONAL STUDIES,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,5,Senior High,71,NEW YORK CITY,99 TERRACE VIEW AVE,BRONX,NY,10463,MS.,KRISTEN,LARSON,7185610973,klarson2@schools.nyc.gov,
07/01/2003,BRONX,321000011546,BRONX THEATRE HIGH SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,5,Senior High,71,NEW YORK CITY,99 TERRACE VIEW AVE,BRONX,NY,10463,MR.,WILLIAM,DOYLE,7183292902,wdoyle@schools.nyc.gov,
07/01/1980,BRONX,321000145276,SAINT GABRIEL SCHOOL,14,NON-PUBLIC SCHOOLS,11,ROMAN CATHOLIC - ARCHDIOCESE OF NY,,,1,Elementary,71,NEW YORK CITY,590 W 235TH ST,BRONX,NY,10463,MR.,ANTHONY,NACCARI,7185480444,anthony.naccari@archny.org,
07/01/1980,BRONX,321000145313,SAINT JOHN SCHOOL,14,NON-PUBLIC SCHOOLS,11,ROMAN CATHOLIC - ARCHDIOCESE OF NY,,,1,Elementary,71,NEW YORK CITY,3143 KINGSBRIDGE AVE,BRONX,NY,10463,MR.,EDWARD,HIGGINS,7185480255,b242@adnyeducation.org,
07/01/1980,BRONX,321000145455,VISITATION SCHOOL,14,NON-PUBLIC SCHOOLS,11,ROMAN CATHOLIC - ARCHDIOCESE OF NY,,,1,Elementary,71,NEW YORK CITY,171 W 239TH ST,BRONX,NY,10463,MR.,CHRISTOPHER,WHITE,7185432250,christopher.white@archny.org,
07/01/1980,BRONX,321000206859,KINNERET DAY SCHOOL,14,NON-PUBLIC SCHOOLS,16,JEWISH,,,1,Elementary,71,NEW YORK CITY,2600 NETHERLAND AVE,BRONX,NY,10463,MR.,ASHER,ABRAMOVITZ,7185480900,kinneretday@aol.com,
07/01/2011,BRONX,321000860704,NEW VISIONS CHARTER HIGH SCHOOL FOR HUMANITIES (THE),17,PUBLIC SCHOOLS,11,CHARTER SCHOOL,7,CHARTER SCHOOL,5,Senior High,71,NEW YORK CITY,99 TERRACE VIEW AVE-RM 360,BRONX,NY,10463,MS.,MAGALY,HICKS,7188177686,mhicks27@charter.newvisions.org,
07/01/2006,BRONX,321000860904,INTERNATIONAL LEADERSHIP CHARTER SCHOOL,17,PUBLIC SCHOOLS,11,CHARTER SCHOOL,7,CHARTER SCHOOL,5,Senior High,71,NEW YORK CITY,3030 RIVERDALE AVE,BRONX,NY,10463,DR.,ELAINE,RUIZ-LOPEZ,7185622300,elopez@ilchs.org,
07/01/2011,BRONX,321000860999,NEW VISIONS CHARTER HIGH SCHOOL FOR ADVANCED MATH AND SCIENCE,17,PUBLIC SCHOOLS,11,CHARTER SCHOOL,7,CHARTER SCHOOL,5,Senior High,71,NEW YORK CITY,99 TERRACE VIEW AVE-RM 254,BRONX,NY,10463,MR.,ROBERT,HILLER,7188177683,rhiller27@charter.newvisions.org,
07/01/2012,BRONX,321000861032,TECH INTERNATIONAL CHARTER SCHOOL,17,PUBLIC SCHOOLS,11,CHARTER SCHOOL,7,CHARTER SCHOOL,3,Junior High,71,NEW YORK CITY,3120 CORLEAR AVE,BRONX,NY,10463,MR.,RYAN,MCCABE,7185491908,rmccabe@ticharter.org,
07/01/2015,BRONX,321000861075,ATMOSPHERE ACADEMY PUBLIC CHARTER SCHOOL,17,PUBLIC SCHOOLS,11,CHARTER SCHOOL,,,,,,,22 MARBLE HILL AVE,BRONX,NY,10463,MR.,COLIN,GREENE,7186960472,cgreene@atmosphereacademy.org,
07/01/2003,BRONX,321100010175,PS 175 CITY ISLAND,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,200 CITY ISLAND AVE,BRONX,NY,10464,MS.,AMY,LIPSON ELLIS,7188851093,alipson@schools.nyc.gov,
07/01/1980,BRONX,307500011401,HOSPITAL SCHOOLS,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,8,Not Available,71,NEW YORK CITY,3450 E TREMONT AVE,BRONX,NY,10465,MS.,MARY,MAHER,7187947260,mmaher2@schools.nyc.gov,
07/01/2003,BRONX,307500012010,PS 10,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,2750 LAFAYETTE AVE,BRONX,NY,10465,MS.,BARBARA,HANSON,7188284022,bhanson1@schools.nyc.gov,
07/01/2003,BRONX,320800010072,PS 72 DR WILLIAM DORNEY,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,2951 DEWEY AVE,BRONX,NY,10465,MS.,MARGARITA,COLON,7188225311,mcolon@schools.nyc.gov,
07/01/1980,BRONX,320800010101,MS 101 EDWARD R BYRNE,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,2,Middle,71,NEW YORK CITY,2750 LAFAYETTE AVE,BRONX,NY,10465,MR.,JARED,ROSOFF,7188296372,jrosoff@schools.nyc.gov,
07/01/2003,BRONX,320800010304,PS 304 EARLY CHILDHOOD SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,2750 LAFAYETTE AVE,BRONX,NY,10465,MR.,JOSEPH,NOBILE,7188225307,jnobile@schools.nyc.gov,
07/01/2007,BRONX,320800010366,URBAN ASSEMBLY FOR CIVIC ENGAGEMENT,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,2,Middle,71,NEW YORK CITY,650 HOLLYWOOD AVE,BRONX,NY,10465,MS.,KELLY,VON HOENE,7188220126,kvonhoene@schools.nyc.gov,
07/01/2007,BRONX,320800010371,URBAN INSTITUTE OF MATHEMATICS,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,2,Middle,71,NEW YORK CITY,650 HOLLYWOOD AVE,BRONX,NY,10465,MS.,JENNIFER,JOYNT,7188236042,jjoynt@schools.nyc.gov,
07/01/2014,BRONX,320800010392,BRONX DELTA SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,,,,,650 HOLLYWOOD AVE,BRONX,NY,10465,MS.,MARIA,ROGALLE,5165193358,mrogalle@schools.nyc.gov,
07/01/2009,BRONX,320800010467,MOTT HALL COMMUNITY SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,2,Middle,71,NEW YORK CITY,650 HOLLYWOOD AVE,BRONX,NY,10465,MR.,BENJAMIN,BASILE,7188293254,bbasile@schools.nyc.gov,
07/01/1980,BRONX,320800145231,SAINT BENEDICT SCHOOL,14,NON-PUBLIC SCHOOLS,11,ROMAN CATHOLIC - ARCHDIOCESE OF NY,,,1,Elementary,71,NEW YORK CITY,1016 EDISON AVE,BRONX,NY,10465,MS.,CAROLE,ARBOLINO,7188299557,stbenedictsschool@gmail.com,
07/01/1980,BRONX,320800145271,SAINT FRANCES DE CHANTAL SCHOOL,14,NON-PUBLIC SCHOOLS,11,ROMAN CATHOLIC - ARCHDIOCESE OF NY,,,1,Elementary,71,NEW YORK CITY,2962 HARDING AVE,BRONX,NY,10465,MS.,GRACE,LUCIE,7188925359,grace.lucie@archny.org,
07/01/1980,BRONX,320800145286,MONSIGNOR SCANLAN HIGH SCHOOL,14,NON-PUBLIC SCHOOLS,11,ROMAN CATHOLIC - ARCHDIOCESE OF NY,,,5,Senior High,71,NEW YORK CITY,915 HUTCHNSN RVR PKWY,BRONX,NY,10465,MR.,PETER,DORAN,7184300100,pdoran@scanlanhs.edu,
07/01/1980,BRONX,320800145324,SAINT JOSEPH SCHOOL FOR THE DEAF,14,NON-PUBLIC SCHOOLS,11,ROMAN CATHOLIC - ARCHDIOCESE OF NY,,,1,Elementary,71,NEW YORK CITY,1000 HUTCHINSON RVR PKWY,BRONX,NY,10465,MS.,DEBRA,ARLES,7188289000,darles@sjsdny.org,
07/01/1980,BRONX,320800145411,PRESTON HIGH SCHOOL,14,NON-PUBLIC SCHOOLS,11,ROMAN CATHOLIC - ARCHDIOCESE OF NY,,,5,Senior High,71,NEW YORK CITY,2780 SCHURZ AVE,BRONX,NY,10465,MS.,JANE,GRENDELL,7188639134,jgrendell@prestonhs.org,
07/01/1980,BRONX,320800145452,VILLA MARIA ACADEMY,14,NON-PUBLIC SCHOOLS,11,ROMAN CATHOLIC - ARCHDIOCESE OF NY,,,1,Elementary,71,NEW YORK CITY,3335 COUNTRY CLUB RD,BRONX,NY,10465,SISTER,TERESA,BARTON,7188243260,teresa.barton@archny.org,
07/01/2004,BRONX,320800860872,GRAND CONCOURSE ACADEMY CHARTER SCHOOL,17,PUBLIC SCHOOLS,11,CHARTER SCHOOL,7,CHARTER SCHOOL,1,Elementary,71,NEW YORK CITY,925 HUTCHINSON PARKWAY,BRONX,NY,10465,MR.,IRA,VICTOR,7186846505,ivictor@gcacs.org,
07/01/1980,BRONX,321100010021,PS 21 PHILIP H SHERIDAN,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,715 E 225TH ST,BRONX,NY,10466,MS.,JOYCE,COLEMAN,7186523903,jcolema@schools.nyc.gov,
07/01/1980,BRONX,321100010068,PS 68,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,4011 MONTICELLO AVE,BRONX,NY,10466,MS.,CATHERINE,HELFRICH,7183242854,chelfri@schools.nyc.gov,
07/01/1980,BRONX,321100010087,PS 87,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,1935 BUSSING AVE,BRONX,NY,10466,MS.,DONNA,ANAMAN,7183245188,danaman@schools.nyc.gov,
07/01/2003,BRONX,321100010103,PS 103 HECTOR FONTANEZ,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,4125 CARPENTER AVE,BRONX,NY,10466,MR.,FARID,REYES,7186550261,freyes2@schools.nyc.gov,
07/01/2003,BRONX,321100010111,PS 111 SETON FALLS,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,3740 BAYCHESTER AVE,BRONX,NY,10466,MS.,CELINA,GUTIERREZ,7188812418,cgutier2@schools.nyc.gov,
07/01/1980,BRONX,321100010112,PS 112 BRONXWOOD,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,1925 SCHEIFFELIN AVE,BRONX,NY,10466,MS.,SUSAN,BARNES,7186546377,sbarnes2@schools.nyc.gov,
07/01/2009,BRONX,321100010169,BAYCHESTER ACADEMY,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,3500 EDSON AVE,BRONX,NY,10466,MS.,CRISTINE,VAUGHAN,7183251138,cvaugha2@schools.nyc.gov,
07/01/2013,BRONX,321100010355,BRONX ALLIANCE MIDDLE SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,3,Junior High,71,NEW YORK CITY,3750 BAYCHESTER AVE,BRONX,NY,10466,MS.,JEAN,GALLARELLO,7186522060,jgallar2@schools.nyc.gov,
07/01/2011,BRONX,321100010529,ONE WORLD MIDDLE SCHOOL AT EDENWALD,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,2,Middle,71,NEW YORK CITY,3750 BAYCHESTER AVE,BRONX,NY,10466,MS.,PATRICIA,WYNNE,7185156780,pwynne@schools.nyc.gov,
07/01/2011,BRONX,321100010532,BAYCHESTER MIDDLE SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,2,Middle,71,NEW YORK CITY,3750 BAYCHESTER AVE,BRONX,NY,10466,MR.,SHAWN,MANGAR,7185471890,smangar@schools.nyc.gov,
07/01/2005,BRONX,321100011270,ACADEMY FOR SCHOLARSHIP AND ENTREPRENEURSHIP,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,4,Junior-Senior High,71,NEW YORK CITY,921 E 228TH ST,BRONX,NY,10466,MS.,ZENOBIA,WHITE,7186963840,zwhite2@schools.nyc.gov,
07/01/2005,BRONX,321100011513,NEW WORLD HIGH SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,5,Senior High,71,NEW YORK CITY,921 E 228TH ST,BRONX,NY,10466,MR.,FAUSTO,SALAZAR,7186963800,fsalazar@schools.nyc.gov,
07/01/2005,BRONX,321100011514,BRONXWOOD PREPARATORY ACADEMY (THE),17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,5,Senior High,71,NEW YORK CITY,921 E 228TH ST,BRONX,NY,10466,MS.,JANET,GALLARDO,7186963820,jgallar@schools.nyc.gov,
07/01/1980,BRONX,321100145349,SAINT MARY SCHOOL,14,NON-PUBLIC SCHOOLS,11,ROMAN CATHOLIC - ARCHDIOCESE OF NY,,,1,Elementary,71,NEW YORK CITY,3956 CARPENTER AVE,BRONX,NY,10466,MS.,FRAN,BULFAMANTE,7185470500,fran.bulfamante@archny.org,
07/01/1980,BRONX,321100145359,MOUNT SAINT MICHAEL ACADEMY,14,NON-PUBLIC SCHOOLS,11,ROMAN CATHOLIC - ARCHDIOCESE OF NY,,,4,Junior-Senior High,71,NEW YORK CITY,4300 MURDOCK AVE,BRONX,NY,10466,BROTHER,STEVE,SCHLITTE,7185156400,steve.schlitte@mtstmichael.org,
07/01/1980,BRONX,321100145365,NATIVITY OF OUR BLESSED LADY SCHOOL,14,NON-PUBLIC SCHOOLS,11,ROMAN CATHOLIC - ARCHDIOCESE OF NY,,,1,Elementary,71,NEW YORK CITY,3893 DYRE AVE,BRONX,NY,10466,MR.,DOUGLAS,KLICE,7183242188,douglas.klice@archny.org,
07/01/1980,BRONX,321100145376,OUR LADY OF GRACE SCHOOL,14,NON-PUBLIC SCHOOLS,11,ROMAN CATHOLIC - ARCHDIOCESE OF NY,,,1,Elementary,71,NEW YORK CITY,3981 BRONXWOOD AVE,BRONX,NY,10466,MR.,RICHARD,HELMRICH,7185479918,b211@adnyeducation.org,
07/01/1980,BRONX,321100145436,CARDINAL SPELLMAN HIGH SCHOOL,14,NON-PUBLIC SCHOOLS,11,ROMAN CATHOLIC - ARCHDIOCESE OF NY,,,5,Senior High,71,NEW YORK CITY,1 CARDINAL SPELLMAN PL,BRONX,NY,10466,MR.,DAN,O'KEEFE,7188818000,dan.okeefe@archny.org,
07/01/1980,BRONX,321100147410,SAINT FRANCIS OF ASSISI SCHOOL,14,NON-PUBLIC SCHOOLS,11,ROMAN CATHOLIC - ARCHDIOCESE OF NY,,,1,Elementary,71,NEW YORK CITY,4300 BAYCHESTER AVE,BRONX,NY,10466,MR.,MARC,SILVA,7189944650,marc.silva@archny.org,
07/01/2010,BRONX,321100806052,WAKE-EDEN CHRISTIAN ACADEMY,14,NON-PUBLIC SCHOOLS,19,CHRISTIAN FUNDAMENTALIST,,,1,Elementary,71,NEW YORK CITY,2074 STRANG AVE,BRONX,NY,10466,MS.,TABATHA,PALMER,7183258056,academy@wakeeden.org,
07/01/2007,BRONX,321100806065,FAITH CHRISTIAN ACADEMY,14,NON-PUBLIC SCHOOLS,19,CHRISTIAN FUNDAMENTALIST,,,1,Elementary,71,NEW YORK CITY,1137 E 223RD ST,BRONX,NY,10466,MS.,ROSE DONNA,TAYLOR,7188811085,oarizor1@gmail.com,
07/01/2010,BRONX,321100806073,HARVEST PREPARATORY ACADEMY,14,NON-PUBLIC SCHOOLS,19,CHRISTIAN FUNDAMENTALIST,,,1,Elementary,71,NEW YORK CITY,741 E 233RD ST,BRONX,NY,10466,MS.,JACQUELINE,DECIME,7185133319,missdecime@yahoo.com,
07/01/2003,BRONX,321100860855,BRONX CHARTER SCHOOL FOR BETTER LEARNING,17,PUBLIC SCHOOLS,11,CHARTER SCHOOL,7,CHARTER SCHOOL,1,Elementary,71,NEW YORK CITY,3740 BAYCHESTER AVE ANNEX,BRONX,NY,10466,MR.,KEVIN,BRENNAN,7186556660,kbrennan@bronxbetterlearning.org,
07/01/2014,BRONX,307500012469,BRONX SCHOOL FOR CONTINUOUS LEARNING (THE),17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,,,,,,,3177 WEBSTER AVE,BRONX,NY,10467,MS.,JANINE,TUBIOLO,7186966440,jtubiolo@schools.nyc.gov,
07/01/2003,BRONX,320900011543,HIGH SCHOOL FOR VIOLIN AND DANCE,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,5,Senior High,71,NEW YORK CITY,1100 BOSTON RD,BRONX,NY,10467,MR.,FRANKLIN,SIM,7188420687,fsim3@schools.nyc.gov,
07/01/1980,BRONX,321000010056,PS 56 NORWOOD HEIGHTS,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,3177 WEBSTER AVE,BRONX,NY,10467,MS.,MAUREEN,O'NEILL,7184056330,mbyrneoneil@schools.nyc.gov,
07/01/2014,BRONX,321000010077,BEDFORD PARK ELEMENTARY SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,,,,,3177 WEBSTER AVE,BRONX,NY,10467,MS.,CAROLYN,HEREDIA,7186966400,cheredi@schools.nyc.gov,
07/01/1980,BRONX,321000010080,JHS 80 MOSHOLU PARKWAY (THE),17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,3,Junior High,71,NEW YORK CITY,149 E MOSHOLU PKWY,BRONX,NY,10467,MR.,EMMANUEL,POLANCO,7184056300,epolanco2@schools.nyc.gov,
07/01/2003,BRONX,321000010094,PS 94 KINGS COLLEGE SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,3530 KINGS COLLEGE PL,BRONX,NY,10467,MS.,DIANE,DAPROCIDA-SESIN,7184056345,ddaproc@schools.nyc.gov,
07/01/2003,BRONX,321000010280,PS/MS 280 MOSHOLU PARKWAY,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,1,Elementary,71,NEW YORK CITY,3202 STEUBEN AVE,BRONX,NY,10467,MR.,JAMES,WEEKS,7184056360,jweeks3@schools.nyc.gov,
07/01/2003,BRONX,321000010308,BRONX DANCE ACADEMY SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,1,NEW YORK CITY,2,Middle,71,NEW YORK CITY,3617 BAINBRIDGE AVE,BRONX,NY,10467,MS.,SANDRA,SANCHEZ,7185150410,ssanche3@schools.nyc.gov,
07/01/1980,BRONX,321000145212,SAINT ANN ELEMENTARY SCHOOL,14,NON-PUBLIC SCHOOLS,11,ROMAN CATHOLIC - ARCHDIOCESE OF NY,,,1,Elementary,71,NEW YORK CITY,3511 BAINBRIDGE AVE,BRONX,NY,10467,MS.,AJEIA,BROWN-BEEBE,7186553449,ajeia.brown-beebe@archny.org,
